date,store_id,revenue,transactions,avg_order_value,units_sold,returns,is_promo,is_holiday,temp_c,snow,extreme_weather
2023-01-07,S01,14524.1,397,36.58,677,12,0,0,1.4,0,0
2023-01-08,S01,13307.15,394,33.77,636,6,0,0,-2.2,0,0
2023-01-09,S01,9158.05,267,34.3,388,9,0,0,-9.3,1,0
2023-01-10,S01,9968.34,338,29.49,479,4,0,0,0.3,0,0
2023-01-11,S01,8164.34,218,37.45,357,3,0,0,-1.6,1,0
2023-01-12,S01,8304.26,293,28.34,418,9,0,0,-2.6,1,0
2023-01-13,S01,12372.22,360,34.37,679,11,0,0,-0.0,0,0
2023-01-14,S01,13639.51,475,28.71,861,9,0,0,-2.4,1,0
2023-01-15,S01,13638.26,377,36.18,744,13,0,0,-1.0,0,0
2023-01-16,S01,8734.68,304,28.73,610,11,0,0,-2.5,1,0
2023-01-17,S01,8456.72,225,37.59,331,3,0,0,-2.3,1,0
2023-01-18,S01,10527.58,361,29.16,514,12,1,0,-5.3,1,0
2023-01-19,S01,11336.08,313,36.22,577,10,1,0,-0.4,0,0
2023-01-20,S01,11495.17,334,34.42,534,4,1,0,4.4,0,0
2023-01-21,S01,15140.01,522,29.0,1007,8,1,0,-2.6,1,0
2023-01-22,S01,14828.3,475,31.22,805,5,1,0,-3.1,1,0
2023-01-23,S01,9989.08,326,30.64,520,10,1,0,-3.8,1,0
2023-01-24,S01,10598.17,334,31.73,542,12,1,0,-1.6,1,0
2023-01-25,S01,10644.66,322,33.06,642,9,1,0,-4.2,1,0
2023-01-26,S01,13189.34,465,28.36,785,10,1,0,4.9,0,0
2023-01-27,S01,12554.75,351,35.77,576,10,1,0,-0.8,1,0
2023-01-28,S01,15772.6,472,33.42,732,16,1,0,0.8,1,0
2023-01-29,S01,17216.38,595,28.94,1174,8,1,0,3.0,0,0
2023-01-30,S01,9872.93,352,28.05,542,11,1,0,-0.8,0,0
2023-01-31,S01,11853.54,313,37.87,439,7,1,0,-1.0,0,0
2023-02-01,S01,10488.7,318,32.98,622,4,1,0,-1.8,1,0
2023-02-02,S01,9894.05,300,32.98,492,10,0,0,-1.8,0,0
2023-02-03,S01,11336.43,370,30.64,762,6,0,0,-4.4,0,0
2023-02-04,S01,16686.1,553,30.17,1044,13,0,0,4.4,0,0
2023-02-05,S01,13958.53,479,29.14,884,5,0,0,3.0,0,0
2023-02-06,S01,9150.75,255,35.89,481,8,0,0,-2.4,0,0
2023-02-07,S01,8898.78,259,34.36,427,5,0,0,10.0,0,0
2023-02-08,S01,12631.78,395,31.98,799,4,1,0,4.3,0,0
2023-02-09,S01,12852.01,348,36.93,493,5,1,0,0.7,0,0
2023-02-10,S01,10560.09,344,30.7,698,8,1,0,-1.6,1,0
2023-02-11,S01,17554.83,552,31.8,1114,9,1,0,-0.9,1,0
2023-02-12,S01,13913.59,426,32.66,754,13,1,0,-2.7,1,0
2023-02-13,S01,10252.76,288,35.6,533,5,1,0,-0.2,1,0
2023-02-14,S01,10651.3,340,31.33,512,11,1,0,-1.3,0,0
2023-02-15,S01,13045.17,376,34.69,721,5,1,0,7.2,0,0
2023-02-16,S01,13749.33,424,32.43,823,11,1,0,4.9,0,0
2023-02-17,S01,13074.38,446,29.31,768,16,1,0,2.4,0,0
2023-02-18,S01,17363.12,571,30.41,875,10,1,0,7.1,0,0
2023-02-19,S01,16956.18,484,35.03,963,7,1,0,3.1,0,0
2023-02-20,S01,12177.26,411,29.63,646,8,1,0,0.4,0,0
2023-02-21,S01,9870.33,297,33.23,449,5,1,0,1.9,1,0
2023-02-22,S01,9719.73,325,29.91,676,10,0,0,8.1,0,0
2023-02-23,S01,10753.44,370,29.06,767,4,0,0,1.0,0,0
2023-02-24,S01,8656.9,271,31.94,566,9,0,0,-0.4,0,0
2023-02-25,S01,12789.13,361,35.43,615,5,0,0,-0.2,1,0
2023-02-26,S01,12845.83,373,34.44,550,6,0,0,5.9,0,0
2023-02-27,S01,9665.6,303,31.9,431,6,0,0,3.0,0,0
2023-02-28,S01,9305.0,259,35.93,488,6,0,0,2.7,0,0
2023-03-01,S01,10593.0,308,34.39,531,4,0,0,3.6,0,0
2023-03-02,S01,11503.76,337,34.14,567,10,0,0,3.7,0,0
2023-03-03,S01,11570.31,312,37.08,530,8,0,0,2.7,0,0
2023-03-04,S01,17616.04,496,35.52,840,8,0,0,3.8,0,0
2023-03-05,S01,13905.64,394,35.29,794,13,0,0,-1.9,0,0
2023-03-06,S01,10442.84,298,35.04,595,9,0,0,7.9,0,0
2023-03-07,S01,10480.68,304,34.48,522,5,0,0,5.3,0,0
2023-03-08,S01,11973.99,349,34.31,512,7,0,0,3.5,0,0
2023-03-09,S01,11676.52,325,35.93,617,9,0,0,4.7,0,0
2023-03-10,S01,13087.51,429,30.51,727,10,0,0,8.9,0,0
2023-03-11,S01,18137.43,530,34.22,893,16,0,0,8.4,0,0
2023-03-12,S01,14997.78,402,37.31,614,11,0,0,4.1,0,0
2023-03-13,S01,11050.2,308,35.88,515,7,0,0,7.6,0,0
2023-03-14,S01,11181.32,296,37.77,422,7,0,0,9.8,0,0
2023-03-15,S01,11566.24,390,29.66,759,14,0,0,2.7,0,0
2023-03-16,S01,11472.12,345,33.25,507,9,0,0,9.6,0,0
2023-03-17,S01,12363.25,370,33.41,703,9,0,0,6.2,0,0
2023-03-18,S01,18460.87,536,34.44,1061,13,0,0,10.1,0,0
2023-03-19,S01,17823.35,555,32.11,1145,9,0,0,6.3,0,0
2023-03-20,S01,10152.62,291,34.89,487,9,0,0,3.4,0,0
2023-03-21,S01,11303.11,386,29.28,806,7,0,0,4.1,0,0
2023-03-22,S01,11103.12,388,28.62,617,8,0,0,9.4,0,0
2023-03-23,S01,12306.76,437,28.16,739,9,0,0,10.2,0,0
2023-03-24,S01,13021.88,372,35.01,612,6,0,0,6.9,0,0
2023-03-25,S01,18751.32,619,30.29,1187,23,0,0,11.8,0,0
2023-03-26,S01,13117.32,394,33.29,611,13,0,0,5.1,0,0
2023-03-27,S01,10299.45,322,31.99,498,4,0,0,10.1,0,0
2023-03-28,S01,10302.57,288,35.77,566,8,0,0,6.9,0,0
2023-03-29,S01,11279.04,345,32.69,618,5,0,0,8.8,0,0
2023-03-30,S01,11242.81,298,37.73,490,8,0,0,11.1,0,0
2023-03-31,S01,12200.23,337,36.2,664,8,0,0,8.6,0,0
2023-04-01,S01,19370.7,626,30.94,1116,8,0,0,10.2,0,0
2023-04-02,S01,18534.03,510,36.34,840,18,0,0,14.6,0,0
2023-04-03,S01,11428.35,372,30.72,618,6,1,0,10.0,0,0
2023-04-04,S01,13840.93,429,32.26,656,4,1,0,14.5,0,0
2023-04-05,S01,14893.35,422,35.29,673,7,1,0,8.8,0,0
2023-04-06,S01,15139.91,488,31.02,847,11,1,0,14.0,0,0
2023-04-07,S01,16001.22,465,34.41,865,9,1,0,16.9,0,0
2023-04-08,S01,20859.72,559,37.32,1116,6,1,0,5.4,0,0
2023-04-09,S01,19147.56,527,36.33,1071,17,1,0,10.6,0,0
2023-04-10,S01,14358.18,488,29.42,967,14,1,0,15.0,0,0
2023-04-11,S01,15013.97,533,28.17,750,20,1,0,12.8,0,0
2023-04-12,S01,14704.43,425,34.6,669,5,1,0,14.7,0,0
2023-04-13,S01,14376.25,488,29.46,763,16,1,0,12.0,0,0
2023-04-14,S01,16433.41,522,31.48,786,19,1,0,14.3,0,0
2023-04-15,S01,22376.44,623,35.92,945,22,1,0,13.7,0,0
2023-04-16,S01,17180.23,504,34.09,981,15,0,0,17.9,0,0
2023-04-17,S01,11358.45,307,37.0,599,10,0,0,15.4,0,0
2023-04-18,S01,11129.07,371,30.0,699,9,0,0,15.8,0,0
2023-04-19,S01,12120.39,342,35.44,583,12,0,0,13.7,0,0
2023-04-20,S01,11528.32,343,33.61,543,5,0,0,13.7,0,0
2023-04-21,S01,14052.05,478,29.4,834,5,0,0,14.1,0,0
2023-04-22,S01,19929.51,610,32.67,915,15,0,0,16.7,0,0
2023-04-23,S01,15459.33,468,33.03,831,16,0,0,14.5,0,0
2023-04-24,S01,11563.32,412,28.07,819,9,0,0,16.8,0,0
2023-04-25,S01,10872.8,323,33.66,602,11,0,0,22.3,0,0
2023-04-26,S01,12753.84,401,31.81,678,15,0,0,18.9,0,0
2023-04-27,S01,13079.24,454,28.81,838,13,0,0,15.5,0,0
2023-04-28,S01,13208.13,466,28.34,851,14,0,0,20.2,0,0
2023-04-29,S01,19720.26,528,37.35,861,20,0,0,15.6,0,0
2023-04-30,S01,16205.35,489,33.14,850,18,0,0,10.8,0,0
2023-05-01,S01,11642.25,410,28.4,780,11,0,0,14.1,0,0
2023-05-02,S01,11988.63,381,31.47,763,7,0,0,11.7,0,0
2023-05-03,S01,12757.55,389,32.8,687,12,0,0,16.4,0,0
2023-05-04,S01,13061.91,433,30.17,738,9,0,0,17.6,0,0
2023-05-05,S01,14513.13,432,33.6,854,8,0,0,22.8,0,0
2023-05-06,S01,19243.22,530,36.31,891,13,0,0,18.9,0,0
2023-05-07,S01,18680.94,608,30.73,1066,23,0,0,17.4,0,0
2023-05-08,S01,12851.24,372,34.55,727,7,0,0,20.7,0,0
2023-05-09,S01,12042.89,386,31.2,621,10,0,0,11.7,0,0
2023-05-10,S01,11764.53,342,34.4,666,3,0,0,19.2,0,0
2023-05-11,S01,13898.92,394,35.28,795,10,0,0,20.9,0,0
2023-05-12,S01,15362.3,539,28.5,867,5,0,0,14.3,0,0
2023-05-13,S01,19784.87,661,29.93,1351,18,0,0,22.3,0,0
2023-05-14,S01,16482.68,476,34.63,929,17,0,0,20.0,0,0
2023-05-15,S01,12303.26,360,34.18,659,10,0,0,17.9,0,0
2023-05-16,S01,13547.64,387,35.01,703,11,0,0,21.2,0,0
2023-05-17,S01,11417.8,379,30.13,707,8,0,0,26.2,0,0
2023-05-18,S01,13702.35,384,35.68,564,5,0,0,20.1,0,0
2023-05-19,S01,14109.36,497,28.39,965,18,0,0,20.4,0,0
2023-05-20,S01,18954.76,548,34.59,908,19,0,0,18.4,0,0
2023-05-21,S01,18395.34,512,35.93,918,9,0,0,17.3,0,0
2023-05-22,S01,11165.75,359,31.1,608,7,0,0,22.4,0,0
2023-05-23,S01,12633.32,391,32.31,723,14,0,0,17.5,0,0
2023-05-24,S01,13880.09,486,28.56,873,5,0,0,20.4,0,0
2023-05-25,S01,13461.6,461,29.2,906,12,0,0,18.8,0,0
2023-05-26,S01,13623.87,366,37.22,626,3,0,0,21.8,0,0
2023-05-27,S01,17847.48,559,31.93,1014,21,0,0,21.4,0,0
2023-05-28,S01,16487.57,436,37.82,755,9,0,0,23.6,0,0
2023-05-29,S01,10771.67,371,29.03,686,6,0,0,19.1,0,0
2023-05-30,S01,13603.47,460,29.57,649,4,0,0,19.9,0,0
2023-05-31,S01,12673.68,363,34.91,539,14,0,0,17.8,0,0
2023-06-01,S01,12852.27,445,28.88,893,6,0,0,19.5,0,0
2023-06-02,S01,13649.86,484,28.2,921,8,0,0,22.0,0,0
2023-06-03,S01,19251.16,544,35.39,832,6,0,0,23.2,0,0
2023-06-04,S01,18016.26,504,35.75,957,17,0,0,18.2,0,0
2023-06-05,S01,11506.29,325,35.4,474,9,0,0,23.7,0,0
2023-06-06,S01,14062.36,400,35.16,688,15,0,0,25.2,0,0
2023-06-07,S01,12650.76,414,30.56,859,13,0,0,22.4,0,0
2023-06-08,S01,13068.31,464,28.16,654,13,0,0,26.9,0,0
2023-06-09,S01,15076.24,416,36.24,605,8,0,0,18.9,0,0
2023-06-10,S01,22358.4,633,35.32,959,22,0,0,17.6,0,0
2023-06-11,S01,19847.38,603,32.91,869,12,0,0,16.0,0,0
2023-06-12,S01,12100.74,358,33.8,611,10,0,0,25.9,0,0
2023-06-13,S01,12973.06,440,29.48,861,9,0,0,23.4,0,0
2023-06-14,S01,13363.34,387,34.53,712,8,0,0,21.3,0,0
2023-06-15,S01,14148.12,444,31.87,865,17,0,0,22.3,0,0
2023-06-16,S01,15030.01,419,35.87,752,7,0,0,18.1,0,0
2023-06-17,S01,18433.29,644,28.62,1340,20,0,0,28.8,0,0
2023-06-18,S01,16996.51,468,36.32,763,13,0,0,21.9,0,0
2023-06-19,S01,12596.98,333,37.83,659,9,0,0,21.8,0,0
2023-06-20,S01,11869.9,381,31.15,647,13,0,0,23.7,0,0
2023-06-21,S01,14328.03,451,31.77,847,12,0,0,22.9,0,0
2023-06-22,S01,13745.01,371,37.05,729,6,0,0,22.2,0,0
2023-06-23,S01,13891.56,495,28.06,784,11,0,0,19.1,0,0
2023-06-24,S01,20171.31,595,33.9,1172,21,0,0,22.9,0,0
2023-06-25,S01,17827.1,627,28.43,1243,21,0,0,27.1,0,0
2023-06-26,S01,12367.44,337,36.7,606,6,0,0,25.5,0,0
2023-06-27,S01,13502.36,369,36.59,725,11,0,0,26.2,0,0
2023-06-28,S01,12096.84,325,37.22,533,4,0,0,19.9,0,0
2023-06-29,S01,12175.65,363,33.54,710,5,0,0,18.4,0,0
2023-06-30,S01,15103.15,425,35.54,872,7,0,0,20.9,0,0
2023-07-01,S01,27995.04,821,34.1,1538,19,0,1,21.5,0,0
2023-07-02,S01,23082.99,767,30.1,1210,24,1,0,24.5,0,0
2023-07-03,S01,15911.08,443,35.92,762,5,1,0,16.1,0,0
2023-07-04,S01,15712.59,435,36.12,844,7,1,0,25.7,0,0
2023-07-05,S01,17256.39,510,33.84,1034,18,1,0,20.6,0,0
2023-07-06,S01,16134.07,485,33.27,840,13,1,0,19.8,0,0
2023-07-07,S01,18474.62,618,29.89,948,9,1,0,17.9,0,0
2023-07-08,S01,24296.6,693,35.06,1146,18,1,0,16.0,0,0
2023-07-09,S01,21309.4,665,32.04,1171,9,1,0,23.3,0,0
2023-07-10,S01,16069.99,564,28.49,1183,11,1,0,21.0,0,0
2023-07-11,S01,16427.52,565,29.08,1041,18,1,0,16.8,0,0
2023-07-12,S01,14547.68,492,29.57,894,10,1,0,16.7,0,0
2023-07-13,S01,15899.84,478,33.26,676,5,1,0,19.5,0,0
2023-07-14,S01,18725.94,494,37.91,991,12,1,0,25.5,0,0
2023-07-15,S01,27213.25,808,33.68,1279,26,1,0,19.6,0,0
2023-07-16,S01,17988.3,557,32.29,1148,18,0,0,15.8,0,0
2023-07-17,S01,12562.94,347,36.2,719,6,0,0,19.5,0,0
2023-07-18,S01,11916.46,419,28.44,645,6,0,0,19.3,0,0
2023-07-19,S01,15530.28,538,28.87,772,14,0,0,11.9,0,0
2023-07-20,S01,14371.69,391,36.76,672,15,0,0,19.7,0,0
2023-07-21,S01,15894.57,428,37.14,618,11,0,0,19.1,0,0
2023-07-22,S01,21787.54,681,31.99,1010,26,0,0,21.8,0,0
2023-07-23,S01,19786.15,647,30.58,1161,18,0,0,25.1,0,0
2023-07-24,S01,13166.51,350,37.62,654,7,0,0,22.8,0,0
2023-07-25,S01,12758.76,392,32.55,592,15,0,0,18.5,0,0
2023-07-26,S01,14099.5,371,38.0,576,4,0,0,15.9,0,0
2023-07-27,S01,14039.69,459,30.59,755,17,0,0,26.8,0,0
2023-07-28,S01,16258.38,438,37.12,869,4,0,0,19.1,0,0
2023-07-29,S01,20034.99,558,35.91,1058,16,0,0,18.9,0,0
2023-07-30,S01,18128.49,478,37.93,687,6,0,0,18.6,0,0
2023-07-31,S01,13206.96,371,35.6,763,11,0,0,19.1,0,0
2023-08-01,S01,13627.23,439,31.04,796,14,0,0,18.0,0,0
2023-08-02,S01,13232.82,455,29.08,740,8,0,0,16.5,0,0
2023-08-03,S01,13000.93,444,29.28,771,6,0,0,16.5,0,0
2023-08-04,S01,14557.27,479,30.39,718,14,0,0,17.9,0,0
2023-08-05,S01,19763.35,702,28.15,1335,11,0,0,16.2,0,0
2023-08-06,S01,20284.32,715,28.37,1465,11,0,0,15.5,0,0
2023-08-07,S01,13012.66,348,37.39,698,12,0,0,17.8,0,0
2023-08-08,S01,13615.69,463,29.41,793,5,0,0,16.6,0,0
2023-08-09,S01,13355.91,358,37.31,712,10,0,0,21.7,0,0
2023-08-10,S01,13129.2,403,32.58,660,13,0,0,9.1,0,0
2023-08-11,S01,15694.06,478,32.83,879,6,0,0,20.1,0,0
2023-08-12,S01,22394.04,741,30.22,1066,23,0,0,20.4,0,0
2023-08-13,S01,18847.55,562,33.54,843,20,0,0,10.3,0,0
2023-08-14,S01,12328.91,402,30.67,678,5,0,0,15.3,0,0
2023-08-15,S01,13476.37,438,30.77,870,8,0,0,15.1,0,0
2023-08-16,S01,12826.45,432,29.69,753,8,0,0,11.8,0,0
2023-08-17,S01,14204.59,383,37.09,566,15,0,0,13.5,0,0
2023-08-18,S01,14035.93,491,28.59,995,14,0,0,12.3,0,0
2023-08-19,S01,19186.23,637,30.12,1104,11,0,0,20.7,0,0
2023-08-20,S01,18830.6,615,30.62,947,12,0,0,18.1,0,0
2023-08-21,S01,12597.22,332,37.94,696,12,0,0,18.9,0,0
2023-08-22,S01,14101.55,486,29.02,778,17,0,0,17.1,0,0
2023-08-23,S01,12898.08,451,28.6,860,8,0,0,11.3,0,0
2023-08-24,S01,13600.68,359,37.88,506,12,0,0,12.9,0,0
2023-08-25,S01,13659.1,434,31.47,650,4,0,0,15.8,0,0
2023-08-26,S01,18087.45,497,36.39,878,7,0,0,10.5,0,0
2023-08-27,S01,16265.75,502,32.4,1023,8,0,0,16.1,0,0
2023-08-28,S01,12689.96,376,33.75,562,5,0,0,13.0,0,0
2023-08-29,S01,11762.09,329,35.75,624,5,0,0,12.4,0,0
2023-08-30,S01,14005.47,486,28.82,710,13,0,0,15.5,0,0
2023-08-31,S01,14740.56,447,32.98,711,7,0,0,14.5,0,0
2023-09-01,S01,13995.15,410,34.13,777,14,0,0,11.8,0,0
2023-09-02,S01,21753.37,643,33.83,991,7,0,0,16.2,0,0
2023-09-03,S01,17927.41,507,35.36,854,16,0,0,9.3,0,0
2023-09-04,S01,12800.06,448,28.57,881,8,0,0,14.1,0,0
2023-09-05,S01,12124.05,332,36.52,665,8,0,0,13.9,0,0
2023-09-06,S01,13473.34,478,28.19,973,11,0,0,11.0,0,0
2023-09-07,S01,12443.26,338,36.81,536,5,0,0,12.6,0,0
2023-09-08,S01,14770.96,406,36.38,672,6,0,0,7.7,0,0
2023-09-09,S01,19239.56,606,31.75,1100,6,0,0,14.0,0,0
2023-09-10,S01,17547.76,528,33.23,903,13,0,0,10.5,0,0
2023-09-11,S01,12445.21,426,29.21,809,14,0,0,9.3,0,0
2023-09-12,S01,12417.85,338,36.74,549,10,0,0,13.8,0,0
2023-09-13,S01,12683.29,398,31.87,766,4,0,0,8.3,0,0
2023-09-14,S01,13765.75,374,36.81,773,9,0,0,6.0,0,0
2023-09-15,S01,14925.19,450,33.17,797,11,0,0,5.3,0,0
2023-09-16,S01,18140.57,643,28.21,1335,10,0,0,11.6,0,0
2023-09-17,S01,18279.45,612,29.87,900,10,0,0,5.7,0,0
2023-09-18,S01,12473.47,344,36.26,488,4,0,0,14.6,0,0
2023-09-19,S01,11736.15,335,35.03,514,3,0,0,2.9,0,0
2023-09-20,S01,13035.05,383,34.03,690,9,0,0,14.0,0,0
2023-09-21,S01,12141.81,346,35.09,509,12,0,0,9.3,0,0
2023-09-22,S01,15468.65,439,35.24,628,6,0,0,8.2,0,0
2023-09-23,S01,19502.57,592,32.94,1036,10,0,0,6.6,0,0
2023-09-24,S01,17602.95,602,29.24,1013,8,0,0,9.2,0,0
2023-09-25,S01,12852.18,378,34.0,757,5,0,0,7.7,0,0
2023-09-26,S01,12185.23,361,33.75,694,5,0,0,10.9,0,0
2023-09-27,S01,13197.93,363,36.36,746,7,0,0,7.7,0,0
2023-09-28,S01,12360.89,383,32.27,761,9,0,0,7.6,0,0
2023-09-29,S01,13752.22,430,31.98,885,14,0,0,5.9,0,0
2023-09-30,S01,18131.73,577,31.42,904,11,0,0,6.6,0,0
2023-10-01,S01,18675.86,577,32.37,1204,19,0,0,7.5,0,0
2023-10-02,S01,13614.94,366,37.2,721,12,0,0,1.2,0,0
2023-10-03,S01,13318.63,466,28.58,821,18,0,0,2.1,0,0
2023-10-04,S01,14345.92,384,37.36,604,8,0,0,8.1,0,0
2023-10-05,S01,13235.52,385,34.38,637,9,0,0,6.2,0,0
2023-10-06,S01,14418.97,502,28.72,854,12,0,0,4.9,0,0
2023-10-07,S01,20564.96,729,28.21,1091,28,0,0,5.3,0,0
2023-10-08,S01,19561.81,546,35.83,1122,15,0,0,6.1,0,0
2023-10-09,S01,13095.96,362,36.18,730,13,0,0,3.3,0,0
2023-10-10,S01,13130.25,463,28.36,856,8,0,0,2.3,0,0
2023-10-11,S01,14132.05,406,34.81,646,10,0,0,5.1,0,0
2023-10-12,S01,13975.82,375,37.27,688,6,0,0,1.3,0,0
2023-10-13,S01,15206.18,457,33.27,778,17,0,0,5.3,0,0
2023-10-14,S01,20987.23,679,30.91,1095,19,0,0,-1.2,0,0
2023-10-15,S01,18246.84,624,29.24,1133,24,0,0,6.8,0,0
2023-10-16,S01,12962.3,391,33.15,620,9,0,0,4.9,0,0
2023-10-17,S01,14413.38,432,33.36,649,5,0,0,4.1,0,0
2023-10-18,S01,13706.42,467,29.35,749,10,0,0,6.1,0,0
2023-10-19,S01,14701.85,476,30.89,747,6,0,0,7.9,0,0
2023-10-20,S01,14671.61,438,33.5,870,12,0,0,5.8,0,0
2023-10-21,S01,21748.27,645,33.72,1196,10,0,0,-3.0,0,0
2023-10-22,S01,15050.63,428,35.17,737,11,0,0,-1.5,0,0
2023-10-23,S01,11949.12,350,34.14,604,6,0,0,0.3,0,0
2023-10-24,S01,12311.31,404,30.47,628,10,0,0,2.1,0,0
2023-10-25,S01,14947.13,469,31.87,848,4,0,0,3.4,0,0
2023-10-26,S01,13250.04,420,31.55,841,7,0,0,-0.5,0,0
2023-10-27,S01,14986.19,446,33.6,777,8,0,0,2.0,0,0
2023-10-28,S01,17966.59,474,37.9,761,15,0,0,-1.0,0,0
2023-10-29,S01,17779.26,600,29.63,868,21,0,0,-0.7,0,0
2023-10-30,S01,11876.73,366,32.45,528,7,0,0,-3.2,0,0
2023-10-31,S01,11588.2,357,32.46,683,4,0,0,-2.0,0,0
2023-11-01,S01,12468.28,412,30.26,853,13,0,0,-3.4,0,0
2023-11-02,S01,13239.04,448,29.55,732,9,0,0,-2.4,0,0
2023-11-03,S01,16848.66,484,34.81,886,17,0,0,3.5,0,0
2023-11-04,S01,21662.43,598,36.22,1053,19,0,0,-2.7,0,0
2023-11-05,S01,20753.9,585,35.48,1130,14,0,0,7.9,0,0
2023-11-06,S01,13881.55,387,35.87,733,14,0,0,1.4,0,0
2023-11-07,S01,12835.33,438,29.3,880,4,0,0,0.3,0,0
2023-11-08,S01,13733.83,385,35.67,696,9,0,0,-3.0,0,0
2023-11-09,S01,14455.18,384,37.64,691,8,0,0,1.6,0,0
2023-11-10,S01,15343.16,428,35.85,860,12,0,0,-2.4,0,0
2023-11-11,S01,21858.98,687,31.82,1179,16,0,0,-0.5,0,0
2023-11-12,S01,19825.39,562,35.28,902,12,0,0,6.7,0,0
2023-11-13,S01,12097.11,360,33.6,600,7,0,0,-1.4,0,0
2023-11-14,S01,15215.23,424,35.88,845,10,0,0,2.2,0,0
2023-11-15,S01,13982.8,431,32.44,658,8,0,0,-3.4,0,0
2023-11-16,S01,13635.54,463,29.45,834,12,0,0,-1.6,0,0
2023-11-17,S01,13640.91,472,28.9,964,9,0,0,3.7,0,0
2023-11-18,S01,21202.92,581,36.49,1154,22,0,0,-3.6,0,0
2023-11-19,S01,21443.22,713,30.07,1211,26,0,0,3.6,0,0
2023-11-20,S01,14951.67,531,28.16,761,14,0,0,0.2,0,0
2023-11-21,S01,12673.16,384,33.0,784,12,0,0,-3.7,0,0
2023-11-22,S01,13165.43,394,33.41,826,10,0,0,-0.2,0,0
2023-11-23,S01,15000.35,452,33.19,849,9,0,0,0.7,0,0
2023-11-24,S01,16074.24,509,31.58,924,10,0,0,-0.4,0,0
2023-11-25,S01,19766.74,527,37.51,987,13,0,0,-7.1,0,0
2023-11-26,S01,18881.41,651,29.0,1082,14,0,0,-4.7,0,0
2023-11-27,S01,12172.37,362,33.63,652,13,0,0,-3.3,0,0
2023-11-28,S01,13423.31,356,37.71,619,8,0,0,-2.9,0,0
2023-11-29,S01,12416.39,362,34.3,759,7,0,0,-0.8,0,0
2023-11-30,S01,14497.04,435,33.33,857,6,0,0,-2.3,0,0
2023-12-01,S01,16107.09,516,31.22,1075,17,0,0,-6.9,0,0
2023-12-02,S01,22757.69,687,33.13,1014,25,0,0,-0.5,0,0
2023-12-03,S01,21271.69,609,34.93,1202,24,0,0,-1.1,0,0
2023-12-04,S01,14939.93,405,36.89,686,5,0,0,-4.4,0,0
2023-12-05,S01,11891.6,384,30.97,675,9,0,0,-1.2,1,0
2023-12-06,S01,14550.4,486,29.94,742,14,0,0,-0.7,1,0
2023-12-07,S01,15893.53,467,34.03,769,18,0,0,-2.8,0,0
2023-12-08,S01,16308.26,474,34.41,677,10,0,0,-1.9,0,0
2023-12-09,S01,25011.0,697,35.88,1125,21,0,0,-3.9,0,0
2023-12-10,S01,22668.04,808,28.05,1303,28,0,0,0.1,0,0
2023-12-11,S01,13919.15,411,33.87,767,6,0,0,-3.6,1,0
2023-12-12,S01,12768.75,387,32.99,691,6,0,0,-7.6,1,0
2023-12-13,S01,13010.34,377,34.51,668,15,0,0,-1.9,1,0
2023-12-14,S01,16508.52,489,33.76,825,6,0,0,-6.6,0,0
2023-12-15,S01,17330.44,586,29.57,1131,7,0,0,0.4,1,0
2023-12-16,S01,23944.97,825,29.02,1253,21,0,0,-2.2,0,0
2023-12-17,S01,20070.93,553,36.29,1011,18,0,0,-9.3,1,0
2023-12-18,S01,13582.95,474,28.66,667,15,0,0,-0.9,0,0
2023-12-19,S01,12186.97,390,31.25,741,8,0,0,-2.6,1,0
2023-12-20,S01,14652.85,493,29.72,782,6,0,0,-1.4,0,0
2023-12-21,S01,16762.87,452,37.09,817,9,0,0,-3.4,0,0
2023-12-22,S01,16031.07,493,32.52,823,5,0,0,0.2,0,0
2023-12-23,S01,22382.21,606,36.93,1095,23,0,0,-5.5,0,0
2023-12-24,S01,18252.38,563,32.42,1032,9,0,0,-0.7,0,0
2023-12-25,S01,18996.24,667,28.48,1368,23,0,1,-2.5,0,0
2023-12-26,S01,20360.23,653,31.18,1325,22,0,1,-8.5,0,0
2023-12-27,S01,12700.71,409,31.05,745,15,0,0,-8.7,1,0
2023-12-28,S01,13859.4,420,33.0,867,7,0,0,-4.3,1,0
2023-12-29,S01,16558.73,519,31.91,987,8,0,0,-5.8,1,0
2023-12-30,S01,22945.33,737,31.13,1483,18,0,0,-9.1,0,0
2023-12-31,S01,17635.56,490,35.99,769,7,0,0,-6.9,1,0
2024-01-01,S01,11766.37,372,31.63,569,14,0,1,-3.7,0,0
2024-01-02,S01,8527.28,275,31.01,493,3,0,0,-5.7,0,0
2024-01-03,S01,11436.04,343,33.34,572,7,0,0,3.8,0,0
2024-01-04,S01,9186.94,320,28.71,475,11,0,0,-5.1,1,0
2024-01-05,S01,11945.97,379,31.52,595,5,0,0,-2.5,0,0
2024-01-06,S01,16426.55,532,30.88,833,5,0,0,-1.5,0,0
2024-01-07,S01,12385.46,357,34.69,585,5,0,0,-4.8,1,0
2024-01-08,S01,8466.21,241,35.13,353,4,0,0,-4.4,1,0
2024-01-09,S01,9380.42,258,36.36,384,6,0,0,-4.7,1,0
2024-01-10,S01,11026.95,303,36.39,594,4,0,0,0.9,0,0
2024-01-11,S01,11496.51,364,31.58,693,7,0,0,1.7,0,0
2024-01-12,S01,9356.46,248,37.73,383,9,0,0,-4.2,1,0
2024-01-13,S01,15203.26,460,33.05,717,10,0,0,-4.1,1,0
